Transaction_ID,Date,Product_Name,Category,Quantity_Sold,Unit_Price,Total_Amount,Day_of_Week,Month,Season,Year,Supplier,Supplier_Location
TXN-30138,28/07/2025,Cardamom,Spices and Herbs,3,956.21,2868.63,Monday,July,Monsoon,2025,GreenHarvest,"Baner Road (18.5665°N, 73.7850°E)"
TXN-10871,24/12/2023,Sesame Seeds,Nuts and Seeds,4,75.08,300.33,Sunday,December,Winter,2023,FreshLeaf Agro,"Shivapur (18.4497°N, 73.8503°E)"
TXN-20453,24/06/2024,Chives,Vegetables,1,150.31,150.31,Monday,June,Monsoon,2024,Vrundavan Farms,"Ghera Sinhagad (18.3664°N, 73.7558°E)"
TXN-30952,08/06/2025,Peas,Vegetables,6,36.07,216.42,Sunday,June,Summer,2025,FreshLeaf Agro,"Pimpri (18.6167°N, 73.8000°E)"
TXN-10549,22/08/2023,Mangoes,Fruits,2,66.53,133.06,Tuesday,August,Monsoon,2023,Krishi Organic,"Manjari Budruk (18.4497°N, 74.0253°E → Market)"
TXN-30020,15/04/2025,Bitter Gourd,Vegetables,2,67.96,135.92,Tuesday,April,Summer,2025,Urban Roots,"Shivapur (18.4497°N, 73.8503°E)"
TXN-30708,16/08/2025,Kidney Beans,Grains and Pulses,2,472.37,944.74,Saturday,August,Monsoon,2025,Sahyadri Farms,"Baner (18.5615°N, 73.7810°E)"
TXN-10742,29/04/2023,Quinoa,Grains and Pulses,2,241.78,483.57,Saturday,April,Summer,2023,FreshLeaf Agro,"Pimpri (18.6167°N, 73.8000°E)"
TXN-30415,10/02/2025,Mint,Vegetables,3,243.19,729.57,Monday,February,Winter,2025,Shivneri Naturals,"Shivaji Nagar Gavthan (18.492114° N, 73.820129° E)"
TXN-30637,20/03/2025,Yam,Vegetables,5,49.32,246.6,Thursday,March,Summer,2025,Vrundavan Farms,"Ghera Sinhagad (18.3664°N, 73.7558°E)"
TXN-30566,08/04/2025,Jackfruit,Fruits,5,100.62,503.1,Tuesday,April,Summer,2025,Shivneri Naturals,"Shivaji Nagar Gavthan (18.492114° N, 73.820129° E)"
TXN-30292,02/10/2025,Zucchini,Vegetables,3,248.84,746.52,Thursday,October,Monsoon,2025,Krishi Organic,"Uruli Devachi (18.4862°N, 74.1325°E → 18.5204°N, 73.8567°E)"
TXN-20909,18/01/2024,Cardamom,Spices and Herbs,2,709.61,1419.22,Thursday,January,Winter,2024,Nature's Cart,Katraj / Katraj‑Kondhwa Rd
TXN-10790,16/10/2023,Guava,Fruits,4,193.36,773.45,Monday,October,Winter,2023,Sahyadri Farms,"Uruli Devachi (18.4862°N, 74.1325°E → 18.5204°N, 73.8567°E)"
TXN-30120,24/07/2025,Brinjal,Vegetables,3,261.79,785.37,Thursday,July,Monsoon,2025,FreshLeaf Agro,"Pimpri (18.6167°N, 73.8000°E)"
TXN-20446,01/06/2024,Macadamia Nuts,Nuts and Seeds,2,1069.62,2139.24,Saturday,June,Monsoon,2024,FreshLeaf Agro,"Pimpri (18.6167°N, 73.8000°E)"
TXN-10247,27/07/2023,Plums,Fruits,1,47.29,47.29,Thursday,July,Monsoon,2023,Krishi Organic,"Baner (18.5615°N, 73.7810°E)"
TXN-10829,13/10/2023,Peanuts,Nuts and Seeds,3,262.98,788.94,Friday,October,Winter,2023,FreshLeaf Agro,"Pimpri (18.6167°N, 73.8000°E)"
TXN-20124,12/07/2024,Bananas,Fruits,1,150.9,150.9,Friday,July,Monsoon,2024,Sahyadri Farms,"Baner (18.5615°N, 73.7810°E)"
TXN-30720,13/12/2025,Bitter Gourd,Vegetables,2,222.42,444.84,Saturday,December,Winter,2025,Ecoville,"Mahalunge (18.5733°N, 73.7339°E)"
TXN-10626,20/06/2023,Spring Onion,Vegetables,1,14.28,14.28,Tuesday,June,Summer,2023,Ecoville,"Ghera Sinhagad (18.3664°N, 73.7558°E)"
TXN-10347,06/05/2023,Asparagus,Vegetables,1,115.55,115.55,Saturday,May,Summer,2023,Vrundavan Farms,"Mahalunge (18.5733°N, 73.7339°E)"
TXN-10278,16/01/2023,Tomatoes,Vegetables,6,46.35,278.1,Monday,January,Winter,2023,GreenHarvest,"Ghera Sinhagad (18.3664°N, 73.7558°E)"
TXN-20783,11/10/2024,Dates,Fruits,2,197.82,395.64,Friday,October,Winter,2024,Urban Roots,"Shivapur (18.4497°N, 73.8503°E)"
TXN-30280,14/11/2025,Sesame Seeds,Nuts and Seeds,5,286.88,1434.4,Friday,November,Winter,2025,Vrundavan Farms,"Ghera Sinhagad (18.3664°N, 73.7558°E)"
TXN-10655,25/07/2023,Ginger,Vegetables,2,18.15,36.3,Tuesday,July,Monsoon,2023,GreenHarvest,"Mahalunge (18.5733°N, 73.7339°E)"
TXN-20213,21/02/2024,Green Beans,Vegetables,4,99.81,399.24,Wednesday,February,Winter,2024,ANNAPURNA,"Manjari Budruk (18.4497°N, 74.0253°E → Market)"
TXN-10838,10/05/2023,Peas,Vegetables,4,48.2,192.79,Wednesday,May,Summer,2023,Nature's Cart,"Baner Road (18.5665°N, 73.7850°E)"
TXN-30624,01/05/2025,Soybeans,Grains and Pulses,1,188.14,188.14,Thursday,May,Summer,2025,Vrundavan Farms,"Ghera Sinhagad (18.3664°N, 73.7558°E)"
TXN-30588,06/07/2025,Cardamom,Spices and Herbs,2,1027.88,2055.76,Sunday,July,Monsoon,2025,Vrundavan Farms,"Ghera Sinhagad (18.3664°N, 73.7558°E)"
TXN-30350,30/12/2025,Flax Seeds,Nuts and Seeds,1,616.56,616.56,Tuesday,December,Winter,2025,Vrundavan Farms,"Ghera Sinhagad (18.3664°N, 73.7558°E)"
TXN-20709,24/04/2024,Tarragon,Spices and Herbs,3,479.36,1438.08,Wednesday,April,Summer,2024,ANNAPURNA,"Manjari Budruk (18.4497°N, 74.0253°E → Market)"
TXN-30023,19/01/2025,Garlic,Vegetables,4,140.66,562.64,Sunday,January,Winter,2025,Ecoville,"Mahalunge (18.5733°N, 73.7339°E)"
TXN-10976,25/06/2023,Peas,Vegetables,1,106.17,106.17,Sunday,June,Summer,2023,Ecoville,Katraj / Katraj‑Kondhwa Rd
TXN-10445,13/04/2023,Fenugreek,Spices and Herbs,4,83.99,335.98,Thursday,April,Summer,2023,Urban Roots,"Shivaji Nagar Gavthan (18.492114° N, 73.820129° E)"
TXN-10617,30/07/2023,Potatoes,Vegetables,4,39.04,156.15,Sunday,July,Monsoon,2023,GreenHarvest,"Mahalunge (18.5733°N, 73.7339°E)"
TXN-20474,13/12/2024,Chia Seeds,Nuts and Seeds,1,163.92,163.92,Friday,December,Winter,2024,Urban Roots,"Shivapur (18.4497°N, 73.8503°E)"
TXN-20778,11/09/2024,Cloves,Spices and Herbs,1,533.21,533.21,Wednesday,September,Monsoon,2024,Nature's Cart,Katraj / Katraj‑Kondhwa Rd
TXN-30517,26/05/2025,Kidney Beans,Grains and Pulses,8,111.13,889.04,Monday,May,Summer,2025,FreshLeaf Agro,"Pimpri (18.6167°N, 73.8000°E)"
TXN-20244,13/02/2024,Papaya,Fruits,5,285.02,1425.1,Tuesday,February,Winter,2024,FreshLeaf Agro,"Pimpri (18.6167°N, 73.8000°E)"
TXN-30995,19/06/2025,Cucumber,Vegetables,2,48.23,96.46,Thursday,June,Summer,2025,Urban Roots,"Shivapur (18.4497°N, 73.8503°E)"
TXN-30552,05/11/2025,Cardamom,Spices and Herbs,2,971.18,1942.36,Wednesday,November,Winter,2025,Nature's Cart,Katraj / Katraj‑Kondhwa Rd
TXN-10547,29/06/2023,Mustard Greens,Vegetables,2,77.81,155.62,Thursday,June,Summer,2023,Nature's Cart,"Mahalunge (18.5733°N, 73.7339°E)"
TXN-30210,10/07/2025,Pomegranate,Fruits,1,308.85,308.85,Thursday,July,Monsoon,2025,Nature's Cart,Katraj / Katraj‑Kondhwa Rd
TXN-20623,10/06/2024,Tomatoes,Vegetables,1,205.49,205.49,Monday,June,Monsoon,2024,GreenHarvest,"Baner Road (18.5665°N, 73.7850°E)"
TXN-10263,12/03/2023,Celery,Vegetables,3,72.48,217.44,Sunday,March,Summer,2023,GreenHarvest,"Ghera Sinhagad (18.3664°N, 73.7558°E)"
TXN-20397,29/12/2024,Soybeans,Grains and Pulses,1,415.32,415.32,Sunday,December,Winter,2024,Shivneri Naturals,"Shivaji Nagar Gavthan (18.492114° N, 73.820129° E)"
TXN-30353,27/07/2025,Chestnuts,Nuts and Seeds,1,661.04,661.04,Sunday,July,Monsoon,2025,Urban Roots,"Shivapur (18.4497°N, 73.8503°E)"
TXN-20815,29/08/2024,Chives,Vegetables,2,176.89,353.78,Thursday,August,Monsoon,2024,Ecoville,"Mahalunge (18.5733°N, 73.7339°E)"
TXN-10353,23/04/2023,Yam,Vegetables,1,83.53,83.53,Sunday,April,Summer,2023,Nature's Cart,"Ghera Sinhagad (18.3664°N, 73.7558°E)"
TXN-20075,08/05/2024,Dates,Fruits,1,85.95,85.95,Wednesday,May,Summer,2024,GreenHarvest,"Baner Road (18.5665°N, 73.7850°E)"
TXN-10208,03/09/2023,Kale,Vegetables,4,41.69,166.78,Sunday,September,Monsoon,2023,Ecoville,"Mahalunge (18.5733°N, 73.7339°E)"
TXN-10613,27/08/2023,Zucchini,Vegetables,4,50.61,202.46,Sunday,August,Monsoon,2023,Vrundavan Farms,"Ghera Sinhagad (18.3664°N, 73.7558°E)"
TXN-30090,28/03/2025,Guava,Fruits,5,268.44,1342.2,Friday,March,Summer,2025,FreshLeaf Agro,"Pimpri (18.6167°N, 73.8000°E)"
TXN-30099,12/09/2025,Spinach,Vegetables,4,58.91,235.64,Friday,September,Monsoon,2025,Sahyadri Farms,"Baner (18.5615°N, 73.7810°E)"
TXN-20498,09/07/2024,Pineapple,Fruits,1,317.94,317.94,Tuesday,July,Monsoon,2024,Urban Roots,"Shivapur (18.4497°N, 73.8503°E)"
TXN-20135,22/02/2024,Plums,Fruits,1,74.51,74.51,Thursday,February,Winter,2024,Sahyadri Farms,"Baner (18.5615°N, 73.7810°E)"
TXN-30880,26/05/2025,Mint,Vegetables,6,111.98,671.88,Monday,May,Summer,2025,Sahyadri Farms,"Baner (18.5615°N, 73.7810°E)"
TXN-30078,22/01/2025,Cardamom,Spices and Herbs,4,860.01,3440.04,Wednesday,January,Winter,2025,Urban Roots,"Shivapur (18.4497°N, 73.8503°E)"
TXN-10057,31/05/2023,Radish,Vegetables,3,105.81,317.43,Wednesday,May,Summer,2023,Ecoville,"Mahalunge (18.5733°N, 73.7339°E)"
TXN-30483,21/12/2025,Quinoa,Grains and Pulses,3,197.87,593.61,Sunday,December,Winter,2025,Ecoville,"Mahalunge (18.5733°N, 73.7339°E)"
TXN-10811,26/11/2023,Sage,Spices and Herbs,3,92.25,276.76,Sunday,November,Winter,2023,FreshLeaf Agro,"Shivaji Nagar Gavthan (18.492114° N, 73.820129° E)"
TXN-30195,17/09/2025,Peas,Vegetables,1,137.47,137.47,Wednesday,September,Monsoon,2025,Urban Roots,"Shivapur (18.4497°N, 73.8503°E)"
TXN-10561,09/05/2023,Sunflower Seeds,Nuts and Seeds,2,56.13,112.26,Tuesday,May,Summer,2023,Shivneri Naturals,"Shivapur (18.4497°N, 73.8503°E)"
TXN-30943,26/08/2025,Cabbage,Vegetables,6,54.66,327.96,Tuesday,August,Monsoon,2025,Urban Roots,"Shivapur (18.4497°N, 73.8503°E)"
TXN-10229,28/02/2023,Fennel,Vegetables,1,17.64,17.64,Tuesday,February,Winter,2023,Vrundavan Farms,"Ghera Sinhagad (18.3664°N, 73.7558°E)"
TXN-30509,19/04/2025,Radish,Vegetables,3,161.01,483.03,Saturday,April,Summer,2025,ANNAPURNA,"Manjari Budruk (18.4497°N, 74.0253°E → Market)"
TXN-20721,01/11/2024,Plums,Fruits,3,221.44,664.32,Friday,November,Winter,2024,Ecoville,"Mahalunge (18.5733°N, 73.7339°E)"
TXN-30179,01/07/2025,Rosemary,Spices and Herbs,1,584.07,584.07,Tuesday,July,Monsoon,2025,Urban Roots,"Shivapur (18.4497°N, 73.8503°E)"
TXN-20450,11/10/2024,Kale,Vegetables,2,170.94,341.88,Friday,October,Winter,2024,FreshLeaf Agro,"Pimpri (18.6167°N, 73.8000°E)"
TXN-20234,23/02/2024,Celery,Vegetables,3,142.44,427.32,Friday,February,Winter,2024,Shivneri Naturals,"Shivaji Nagar Gavthan (18.492114° N, 73.820129° E)"
TXN-20071,11/09/2024,Brazil Nuts,Nuts and Seeds,2,670.55,1341.1,Wednesday,September,Monsoon,2024,Krishi Organic,"Uruli Devachi (18.4862°N, 74.1325°E → 18.5204°N, 73.8567°E)"
TXN-30849,19/11/2025,Basil,Spices and Herbs,2,599.05,1198.1,Wednesday,November,Winter,2025,FreshLeaf Agro,"Pimpri (18.6167°N, 73.8000°E)"
TXN-20037,06/11/2024,Peppercorn,Spices and Herbs,1,184.61,184.61,Wednesday,November,Winter,2024,Sahyadri Farms,"Baner (18.5615°N, 73.7810°E)"
TXN-10889,29/08/2023,Peppercorn,Spices and Herbs,3,79.53,238.58,Tuesday,August,Monsoon,2023,FreshLeaf Agro,"Shivaji Nagar Gavthan (18.492114° N, 73.820129° E)"
TXN-20053,14/11/2024,Turnip,Vegetables,3,60.22,180.66,Thursday,November,Winter,2024,Ecoville,"Mahalunge (18.5733°N, 73.7339°E)"
TXN-10707,11/04/2023,Bananas,Fruits,1,38.88,38.88,Tuesday,April,Summer,2023,ANNAPURNA,"Manjari Budruk (18.4497°N, 74.0253°E → Market)"
TXN-10424,09/01/2023,Peas,Vegetables,3,30.62,91.86,Monday,January,Winter,2023,Ecoville,Katraj / Katraj‑Kondhwa Rd
TXN-10069,19/03/2023,Guava,Fruits,2,161.69,323.39,Sunday,March,Summer,2023,Sahyadri Farms,"Baner (18.5615°N, 73.7810°E)"
TXN-30249,30/03/2025,Bay Leaves,Spices and Herbs,1,296.47,296.47,Sunday,March,Summer,2025,Vrundavan Farms,"Ghera Sinhagad (18.3664°N, 73.7558°E)"
TXN-30535,20/11/2025,Cardamom,Spices and Herbs,7,611.92,4283.44,Thursday,November,Winter,2025,Vrundavan Farms,"Ghera Sinhagad (18.3664°N, 73.7558°E)"
TXN-30839,30/10/2025,Peas,Vegetables,2,59.26,118.52,Thursday,October,Monsoon,2025,Vrundavan Farms,"Ghera Sinhagad (18.3664°N, 73.7558°E)"
TXN-30406,25/12/2025,Beetroot,Vegetables,1,198.52,198.52,Thursday,December,Winter,2025,Nature's Cart,Katraj / Katraj‑Kondhwa Rd
TXN-30963,01/02/2025,Raisins,Nuts and Seeds,2,135.16,270.32,Saturday,February,Winter,2025,Shivneri Naturals,"Shivaji Nagar Gavthan (18.492114° N, 73.820129° E)"
TXN-30581,12/03/2025,Lettuce,Vegetables,4,92.97,371.88,Wednesday,March,Summer,2025,ANNAPURNA,"Manjari Budruk (18.4497°N, 74.0253°E → Market)"
TXN-30092,09/12/2025,Flax Seeds,Nuts and Seeds,2,166.2,332.4,Tuesday,December,Winter,2025,Urban Roots,"Shivapur (18.4497°N, 73.8503°E)"
TXN-10940,13/08/2023,Pomegranate,Fruits,2,190.76,381.53,Sunday,August,Monsoon,2023,Sahyadri Farms,"Baner (18.5615°N, 73.7810°E)"
TXN-10620,10/08/2023,Pumpkin,Vegetables,4,49.54,198.17,Thursday,August,Monsoon,2023,Vrundavan Farms,"Ghera Sinhagad (18.3664°N, 73.7558°E)"
TXN-30519,20/12/2025,Flax Seeds,Nuts and Seeds,8,689.9,5519.2,Saturday,December,Winter,2025,Sahyadri Farms,"Baner (18.5615°N, 73.7810°E)"
TXN-20196,28/10/2024,Pumpkin,Vegetables,2,130.7,261.4,Monday,October,Winter,2024,Ecoville,"Mahalunge (18.5733°N, 73.7339°E)"
TXN-30067,05/04/2025,Capsicum,Vegetables,4,56.44,225.76,Saturday,April,Summer,2025,Krishi Organic,"Uruli Devachi (18.4862°N, 74.1325°E → 18.5204°N, 73.8567°E)"
TXN-20032,09/06/2024,Sage,Spices and Herbs,2,397.28,794.56,Sunday,June,Monsoon,2024,Nature's Cart,Katraj / Katraj‑Kondhwa Rd
TXN-20505,22/04/2024,Jackfruit,Fruits,5,194.37,971.85,Monday,April,Summer,2024,Nature's Cart,Katraj / Katraj‑Kondhwa Rd
TXN-20576,04/11/2024,Cauliflower,Vegetables,2,62.44,124.88,Monday,November,Winter,2024,Vrundavan Farms,"Ghera Sinhagad (18.3664°N, 73.7558°E)"
TXN-30130,16/04/2025,Sage,Spices and Herbs,4,570.54,2282.16,Wednesday,April,Summer,2025,Shivneri Naturals,"Shivaji Nagar Gavthan (18.492114° N, 73.820129° E)"
TXN-30044,24/11/2025,Cashews,Nuts and Seeds,3,593.09,1779.27,Monday,November,Winter,2025,Urban Roots,"Shivapur (18.4497°N, 73.8503°E)"
TXN-20395,02/09/2024,Pear,Fruits,2,241.82,483.64,Monday,September,Monsoon,2024,Urban Roots,"Shivapur (18.4497°N, 73.8503°E)"
TXN-10279,17/01/2023,Coriander Seeds,Spices and Herbs,2,46.35,92.7,Tuesday,January,Winter,2023,FreshLeaf Agro,"Pimpri (18.6167°N, 73.8000°E)"
TXN-20465,21/02/2024,Asparagus,Vegetables,1,163.07,163.07,Wednesday,February,Winter,2024,FreshLeaf Agro,"Pimpri (18.6167°N, 73.8000°E)"
TXN-20503,15/09/2024,Almonds,Nuts and Seeds,1,335.91,335.91,Sunday,September,Monsoon,2024,Shivneri Naturals,"Shivaji Nagar Gavthan (18.492114° N, 73.820129° E)"
TXN-30282,20/04/2025,Snow Peas,Vegetables,6,174.84,1049.04,Sunday,April,Summer,2025,GreenHarvest,"Baner Road (18.5665°N, 73.7850°E)"
TXN-30838,28/12/2025,Cabbage,Vegetables,6,40.42,242.52,Sunday,December,Winter,2025,ANNAPURNA,"Manjari Budruk (18.4497°N, 74.0253°E → Market)"
TXN-30723,26/04/2025,Spinach,Vegetables,2,95.64,191.28,Saturday,April,Summer,2025,Urban Roots,"Shivapur (18.4497°N, 73.8503°E)"
TXN-10553,08/02/2023,Dates,Fruits,2,117.16,234.32,Wednesday,February,Winter,2023,ANNAPURNA,"Baner (18.5615°N, 73.7810°E)"
TXN-10834,16/12/2023,Blueberries,Fruits,2,179.92,359.85,Saturday,December,Winter,2023,Krishi Organic,"Uruli Devachi (18.4862°N, 74.1325°E → 18.5204°N, 73.8567°E)"
TXN-10962,23/04/2023,Peanuts,Nuts and Seeds,2,497.91,995.83,Sunday,April,Summer,2023,Urban Roots,"Shivaji Nagar Gavthan (18.492114° N, 73.820129° E)"
TXN-10596,04/11/2023,Okra,Vegetables,4,25.78,103.12,Saturday,November,Winter,2023,Ecoville,Katraj / Katraj‑Kondhwa Rd
TXN-30451,26/02/2025,Apples,Fruits,3,88.83,266.49,Wednesday,February,Winter,2025,Vrundavan Farms,"Ghera Sinhagad (18.3664°N, 73.7558°E)"
TXN-10802,12/09/2023,Mangoes,Fruits,3,26.41,79.23,Tuesday,September,Monsoon,2023,Krishi Organic,"Manjari Budruk (18.4497°N, 74.0253°E → Market)"
TXN-30136,23/01/2025,Tarragon,Spices and Herbs,1,193.53,193.53,Thursday,January,Winter,2025,Nature's Cart,Katraj / Katraj‑Kondhwa Rd
TXN-30985,05/02/2025,Sesame Seeds,Nuts and Seeds,1,141.99,141.99,Wednesday,February,Winter,2025,Sahyadri Farms,"Baner (18.5615°N, 73.7810°E)"
TXN-30719,11/09/2025,Turnip,Vegetables,3,214.99,644.97,Thursday,September,Monsoon,2025,GreenHarvest,"Baner Road (18.5665°N, 73.7850°E)"
TXN-10440,03/11/2023,Fennel,Vegetables,2,11.62,23.24,Friday,November,Winter,2023,Ecoville,Katraj / Katraj‑Kondhwa Rd
TXN-10508,16/01/2023,Grapes,Fruits,4,84.5,337.99,Monday,January,Winter,2023,Sahyadri Farms,"Baner (18.5615°N, 73.7810°E)"
TXN-10076,04/04/2023,Spring Onion,Vegetables,4,33.59,134.35,Tuesday,April,Summer,2023,GreenHarvest,"Mahalunge (18.5733°N, 73.7339°E)"
TXN-30481,14/11/2025,Mustard Seeds,Spices and Herbs,2,254.16,508.32,Friday,November,Winter,2025,Urban Roots,"Shivapur (18.4497°N, 73.8503°E)"
TXN-10649,15/03/2023,Kale,Vegetables,3,39.79,119.38,Wednesday,March,Summer,2023,Vrundavan Farms,"Ghera Sinhagad (18.3664°N, 73.7558°E)"
TXN-10522,17/05/2023,Cucumber,Vegetables,4,44.05,176.21,Wednesday,May,Summer,2023,Vrundavan Farms,Katraj / Katraj‑Kondhwa Rd
TXN-20487,08/12/2024,Cloves,Spices and Herbs,4,203.67,814.68,Sunday,December,Winter,2024,Sahyadri Farms,"Baner (18.5615°N, 73.7810°E)"
TXN-30208,11/04/2025,Bitter Gourd,Vegetables,6,87.24,523.44,Friday,April,Summer,2025,Urban Roots,"Shivapur (18.4497°N, 73.8503°E)"
TXN-20494,08/07/2024,Pumpkin,Vegetables,2,54.94,109.88,Monday,July,Monsoon,2024,ANNAPURNA,"Manjari Budruk (18.4497°N, 74.0253°E → Market)"
TXN-10654,24/12/2023,Peas,Vegetables,1,40.36,40.36,Sunday,December,Winter,2023,Nature's Cart,"Ghera Sinhagad (18.3664°N, 73.7558°E)"
TXN-30816,08/12/2025,Cumin,Spices and Herbs,1,100.36,100.36,Monday,December,Winter,2025,Nature's Cart,Katraj / Katraj‑Kondhwa Rd
TXN-20538,08/07/2024,Bananas,Fruits,1,232.65,232.65,Monday,July,Monsoon,2024,Shivneri Naturals,"Shivaji Nagar Gavthan (18.492114° N, 73.820129° E)"
TXN-20423,27/11/2024,Peppercorn,Spices and Herbs,1,450.46,450.46,Wednesday,November,Winter,2024,Vrundavan Farms,"Ghera Sinhagad (18.3664°N, 73.7558°E)"
TXN-20651,06/06/2024,Sunflower Seeds,Nuts and Seeds,1,816.39,816.39,Thursday,June,Monsoon,2024,Krishi Organic,"Uruli Devachi (18.4862°N, 74.1325°E → 18.5204°N, 73.8567°E)"
TXN-10630,03/09/2023,Leek,Vegetables,1,35.94,35.94,Sunday,September,Monsoon,2023,Ecoville,"Baner Road (18.5665°N, 73.7850°E)"
TXN-30541,01/03/2025,Plums,Fruits,7,140.07,980.49,Saturday,March,Summer,2025,GreenHarvest,"Baner Road (18.5665°N, 73.7850°E)"
TXN-20507,15/02/2024,Nutmeg,Spices and Herbs,1,252.41,252.41,Thursday,February,Winter,2024,Vrundavan Farms,"Ghera Sinhagad (18.3664°N, 73.7558°E)"
TXN-30941,19/10/2025,Capsicum,Vegetables,2,173.8,347.6,Sunday,October,Monsoon,2025,Sahyadri Farms,"Baner (18.5615°N, 73.7810°E)"
TXN-10482,08/07/2023,Asparagus,Vegetables,4,78.51,314.04,Saturday,July,Monsoon,2023,Vrundavan Farms,"Ghera Sinhagad (18.3664°N, 73.7558°E)"
TXN-20927,19/02/2024,Rosemary,Spices and Herbs,2,70.84,141.68,Monday,February,Winter,2024,FreshLeaf Agro,"Pimpri (18.6167°N, 73.8000°E)"
TXN-20113,17/02/2024,Peas,Vegetables,1,133.92,133.92,Saturday,February,Winter,2024,Nature's Cart,Katraj / Katraj‑Kondhwa Rd
TXN-30563,23/05/2025,Peas,Vegetables,4,45.99,183.96,Friday,May,Summer,2025,Shivneri Naturals,"Shivaji Nagar Gavthan (18.492114° N, 73.820129° E)"
TXN-20088,20/07/2024,Jackfruit,Fruits,2,324.14,648.28,Saturday,July,Monsoon,2024,Krishi Organic,"Uruli Devachi (18.4862°N, 74.1325°E → 18.5204°N, 73.8567°E)"
TXN-10438,26/11/2023,Blueberries,Fruits,4,178.56,714.26,Sunday,November,Winter,2023,ANNAPURNA,"Uruli Devachi (18.4862°N, 74.1325°E → 18.5204°N, 73.8567°E)"
TXN-20717,17/07/2024,Flax Seeds,Nuts and Seeds,3,230.51,691.53,Wednesday,July,Monsoon,2024,Nature's Cart,Katraj / Katraj‑Kondhwa Rd
TXN-30443,23/05/2025,Flax Seeds,Nuts and Seeds,1,426.56,426.56,Friday,May,Summer,2025,Vrundavan Farms,"Ghera Sinhagad (18.3664°N, 73.7558°E)"
TXN-10856,28/02/2023,Chives,Vegetables,1,85.97,85.97,Tuesday,February,Winter,2023,Ecoville,"Mahalunge (18.5733°N, 73.7339°E)"
TXN-20983,13/02/2024,Kidney Beans,Grains and Pulses,2,306.19,612.38,Tuesday,February,Winter,2024,FreshLeaf Agro,"Pimpri (18.6167°N, 73.8000°E)"
TXN-10166,08/01/2023,Capsicum,Vegetables,4,45.7,182.81,Sunday,January,Winter,2023,GreenHarvest,"Mahalunge (18.5733°N, 73.7339°E)"
TXN-10059,07/08/2023,Chestnuts,Nuts and Seeds,1,66.82,66.82,Monday,August,Monsoon,2023,Shivneri Naturals,"Shivaji Nagar Gavthan (18.492114° N, 73.820129° E)"
TXN-10611,21/04/2023,Apricots,Fruits,2,51.44,102.89,Friday,April,Summer,2023,Sahyadri Farms,"Baner (18.5615°N, 73.7810°E)"
TXN-10530,01/12/2023,Carrots,Vegetables,4,55.87,223.49,Friday,December,Winter,2023,Ecoville,"Ghera Sinhagad (18.3664°N, 73.7558°E)"
TXN-30787,08/06/2025,Asparagus,Vegetables,3,132.06,396.18,Sunday,June,Summer,2025,Vrundavan Farms,"Ghera Sinhagad (18.3664°N, 73.7558°E)"
TXN-10049,22/12/2023,Sunflower Seeds,Nuts and Seeds,4,99.39,397.55,Friday,December,Winter,2023,FreshLeaf Agro,"Shivaji Nagar Gavthan (18.492114° N, 73.820129° E)"
TXN-20883,29/06/2024,Green Beans,Vegetables,1,22.57,22.57,Saturday,June,Monsoon,2024,GreenHarvest,"Baner Road (18.5665°N, 73.7850°E)"
TXN-20011,07/04/2024,Tarragon,Spices and Herbs,2,121.38,242.76,Sunday,April,Summer,2024,ANNAPURNA,"Manjari Budruk (18.4497°N, 74.0253°E → Market)"
TXN-10858,16/03/2023,Chestnuts,Nuts and Seeds,1,288.6,288.6,Thursday,March,Summer,2023,Shivneri Naturals,"Shivapur (18.4497°N, 73.8503°E)"
TXN-20017,10/03/2024,Chives,Vegetables,2,70.04,140.08,Sunday,March,Summer,2024,Shivneri Naturals,"Shivaji Nagar Gavthan (18.492114° N, 73.820129° E)"
TXN-10048,01/09/2023,Yam,Vegetables,1,99.39,99.39,Friday,September,Monsoon,2023,Nature's Cart,"Baner Road (18.5665°N, 73.7850°E)"
TXN-10719,24/12/2023,Green Beans,Vegetables,2,64.8,129.59,Sunday,December,Winter,2023,Vrundavan Farms,Katraj / Katraj‑Kondhwa Rd
TXN-30390,10/02/2025,Lettuce,Vegetables,1,238.96,238.96,Monday,February,Winter,2025,Ecoville,"Mahalunge (18.5733°N, 73.7339°E)"
TXN-30652,24/06/2025,Cumin,Spices and Herbs,6,370.33,2221.98,Tuesday,June,Summer,2025,Shivneri Naturals,"Shivaji Nagar Gavthan (18.492114° N, 73.820129° E)"
TXN-30246,19/10/2025,Tomatoes,Vegetables,6,94.33,565.98,Sunday,October,Monsoon,2025,FreshLeaf Agro,"Pimpri (18.6167°N, 73.8000°E)"
TXN-20159,23/12/2024,Grapes,Fruits,4,117.86,471.44,Monday,December,Winter,2024,Sahyadri Farms,"Baner (18.5615°N, 73.7810°E)"
TXN-10632,01/12/2023,Mustard Greens,Vegetables,2,41.54,83.07,Friday,December,Winter,2023,Nature's Cart,"Ghera Sinhagad (18.3664°N, 73.7558°E)"
TXN-20338,21/01/2024,Macadamia Nuts,Nuts and Seeds,3,768.66,2305.98,Sunday,January,Winter,2024,Ecoville,"Mahalunge (18.5733°N, 73.7339°E)"
TXN-30127,14/11/2025,Green Beans,Vegetables,6,68.53,411.18,Friday,November,Winter,2025,FreshLeaf Agro,"Pimpri (18.6167°N, 73.8000°E)"
